date,close,high,low,volume
2018-03-22,3263.48,3288.8,3242.76,150432976.0
2018-03-23,3152.76,3188.24,3110.66,275532000.0
2018-03-26,3133.72,3134.28,3091.46,186366352.0
2018-03-27,3166.65,3172.78,3143.57,189073376.0
2018-03-28,3122.29,3165.21,3117.53,163500480.0
2018-03-29,3160.53,3174.51,3098.25,170312384.0
2018-03-30,3168.9,3177.72,3152.89,154646592.0
2018-04-02,3163.18,3192.34,3159.99,177727776.0
2018-04-03,3136.63,3144.33,3119.13,152216672.0
2018-04-04,3131.11,3163.34,3128.87,146976688.0
2018-04-09,3138.29,3146.09,3110.3,139608624.0
2018-04-10,3190.32,3190.65,3139.08,168201360.0
2018-04-11,3208.08,3220.85,3191.59,175867200.0
2018-04-12,3180.16,3205.25,3177.05,148231312.0
2018-04-13,3159.05,3197.9,3155.51,127552312.0
2018-04-16,3110.65,3153.11,3096.1,154415696.0
2018-04-17,3066.8,3118.76,3064.03,147222848.0
2018-04-18,3091.4,3096.89,3041.63,159290496.0
2018-04-19,3117.38,3127.44,3090.29,160056800.0
2018-04-20,3071.54,3111.17,3065.92,155147088.0
2018-04-23,3068.01,3085.06,3045.94,131686336.0
2018-04-24,3128.93,3136.04,3069.75,162274800.0
2018-04-25,3117.97,3122.91,3107.0,127311056.0
2018-04-26,3075.03,3121.93,3067.93,133972736.0
2018-04-27,3082.23,3088.03,3049.91,131225640.0
2018-05-02,3081.18,3097.6,3064.76,134184568.0
2018-05-03,3100.86,3105.66,3056.16,139985616.0
2018-05-04,3091.03,3104.09,3086.78,118711264.0
2018-05-07,3136.64,3136.84,3091.66,138948192.0
2018-05-08,3161.5,3169.7,3134.06,146927056.0
2018-05-09,3159.15,3165.37,3145.66,122637264.0
2018-05-10,3174.41,3176.14,3155.53,133000752.0
2018-05-11,3163.26,3180.76,3162.21,130659752.0
2018-05-14,3174.03,3183.82,3163.48,129327352.0
2018-05-15,3192.12,3192.81,3164.52,124549048.0
2018-05-16,3169.57,3191.95,3166.81,130524968.0
2018-05-17,3154.28,3172.77,3148.62,113995568.0
2018-05-18,3193.3,3193.45,3144.78,136516912.0
2018-05-21,3213.84,3219.74,3203.34,164459408.0
2018-05-22,3214.35,3214.59,3192.23,144292688.0
2018-05-23,3168.96,3205.44,3168.96,157807648.0
2018-05-24,3154.65,3173.53,3152.07,124085800.0
2018-05-25,3141.3,3156.73,3131.07,128610840.0
2018-05-28,3135.08,3149.66,3115.96,128755920.0
2018-05-29,3120.46,3143.21,3112.15,135717792.0
2018-05-30,3041.44,3085.4,3041.0,155115120.0
2018-05-31,3095.47,3098.08,3054.27,140475536.0
2018-06-01,3075.14,3102.09,3059.79,129872200.0
2018-06-04,3091.19,3098.4,3076.99,114593904.0
2018-06-05,3114.21,3114.77,3080.05,118735592.0
2018-06-06,3115.18,3117.53,3103.53,120196136.0
2018-06-07,3109.5,3128.72,3105.58,127784968.0
2018-06-08,3067.15,3100.68,3053.29,134688224.0
2018-06-11,3052.78,3063.61,3037.91,108563784.0
2018-06-12,3079.8,3081.45,3034.1,113275096.0
2018-06-13,3049.8,3071.46,3044.12,119607888.0
2018-06-14,3044.16,3066.05,3032.41,115469488.0
2018-06-15,3021.9,3048.8,3008.73,144532576.0
2018-06-19,2907.82,2984.97,2871.35,230550064.0
2018-06-20,2915.73,2925.56,2872.16,144301424.0
2018-06-21,2875.81,2940.59,2872.62,154378336.0
2018-06-22,2889.76,2891.97,2837.14,126143128.0
2018-06-25,2859.34,2908.62,2857.87,121917688.0
2018-06-26,2844.51,2850.24,2803.79,125918464.0
2018-06-27,2813.18,2854.26,2798.8,129420832.0
2018-06-28,2786.9,2825.99,2782.45,118357904.0
2018-06-29,2847.42,2848.37,2782.38,125671688.0
2018-07-02,2775.56,2845.68,2756.82,137035040.0
2018-07-03,2786.89,2786.89,2722.45,142498464.0
2018-07-04,2759.13,2793.18,2754.16,123262184.0
2018-07-05,2733.88,2777.52,2727.94,129226112.0
2018-07-06,2747.23,2768.87,2691.02,136294384.0
2018-07-09,2815.11,2815.79,2752.45,121549312.0
2018-07-10,2827.63,2828.49,2800.63,117062752.0
2018-07-11,2777.77,2794.36,2752.44,126821152.0
2018-07-12,2837.66,2844.19,2771.04,146980192.0
2018-07-13,2831.18,2835.46,2818.85,117689344.0
2018-07-16,2814.04,2837.51,2804.49,107767152.0
2018-07-17,2798.13,2806.92,2774.76,105409216.0
2018-07-18,2787.26,2818.4,2786.04,120961168.0
2018-07-19,2772.55,2805.01,2764.49,114486496.0
2018-07-20,2829.27,2837.86,2753.84,145907680.0
2018-07-23,2859.54,2863.57,2809.62,173382800.0
2018-07-24,2905.56,2911.46,2862.27,229578304.0
2018-07-25,2903.65,2912.31,2894.04,167800208.0
2018-07-26,2882.23,2915.3,2875.7,168428208.0
2018-07-27,2873.59,2889.69,2864.11,146371616.0
2018-07-30,2869.05,2896.01,2850.3,151652256.0
2018-07-31,2876.4,2884.68,2854.32,118931120.0
2018-08-01,2824.53,2897.4,2823.93,149514352.0
2018-08-02,2768.02,2815.34,2726.48,174179008.0
2018-08-03,2740.44,2777.66,2740.43,127006360.0
2018-08-06,2705.16,2760.47,2692.32,129753056.0
2018-08-07,2779.37,2779.37,2696.04,149579744.0
2018-08-08,2744.07,2779.91,2741.07,147688720.0
2018-08-09,2794.38,2801.66,2726.22,151660336.0
2018-08-10,2795.31,2806.12,2777.51,121532232.0
2018-08-13,2785.87,2789.8,2742.56,127532240.0
2018-08-14,2780.96,2789.44,2766.57,109571080.0
2018-08-15,2723.26,2777.7,2721.24,116161784.0
2018-08-16,2705.19,2732.95,2672.74,120277880.0
2018-08-17,2668.97,2730.33,2665.59,112445296.0
2018-08-20,2698.47,2698.47,2653.11,110784160.0
2018-08-21,2733.83,2739.17,2696.29,113586840.0
2018-08-22,2714.61,2731.96,2709.06,93664640.0
2018-08-23,2724.62,2736.01,2700.8,98446472.0
2018-08-24,2729.43,2748.82,2705.32,100516272.0
2018-08-27,2780.9,2780.9,2736.32,132762576.0
2018-08-28,2777.98,2791.39,2769.4,118749368.0
2018-08-29,2769.29,2778.54,2762.35,100156928.0
2018-08-30,2737.74,2780.53,2736.35,106060944.0
2018-08-31,2725.25,2744.63,2710.54,109758744.0
2018-09-03,2720.73,2722.85,2692.36,102213008.0
2018-09-04,2750.58,2756.61,2712.38,109010304.0
2018-09-05,2704.34,2745.47,2704.34,105002272.0
2018-09-06,2691.59,2719.41,2683.74,99017832.0
2018-09-07,2702.3,2728.55,2683.72,107523296.0
2018-09-10,2669.48,2703.43,2667.32,103559168.0
2018-09-11,2664.8,2680.57,2652.7,99865944.0
2018-09-12,2656.11,2672.07,2647.17,90026760.0
2018-09-13,2686.58,2689.06,2653.19,107335016.0
2018-09-14,2681.64,2694.92,2675.29,100005008.0
2018-09-17,2651.79,2671.29,2647.92,88238888.0
2018-09-18,2699.95,2700.19,2644.3,115767992.0
2018-09-19,2730.85,2746.08,2690.99,141550320.0
2018-09-20,2729.24,2743.96,2724.08,111387464.0
2018-09-21,2797.49,2797.49,2722.03,158016640.0
2018-09-25,2781.14,2790.03,2771.16,111983176.0
2018-09-26,2806.81,2827.34,2783.34,139567712.0
2018-09-27,2791.78,2810.51,2786.32,123997696.0
2018-09-28,2821.35,2821.76,2791.84,134290464.0
2018-10-08,2716.51,2771.94,2710.18,149501392.0
2018-10-09,2721.01,2734.31,2711.2,116771896.0
2018-10-10,2725.84,2743.55,2703.06,113485736.0
2018-10-11,2583.46,2661.29,2560.32,197150704.0
2018-10-12,2606.91,2615.92,2536.67,170081632.0
2018-10-15,2568.1,2611.97,2564.74,118576200.0
2018-10-16,2546.33,2597.72,2536.44,119419144.0
2018-10-17,2561.61,2582.55,2517.57,129954000.0
2018-10-18,2486.42,2544.91,2485.62,125428512.0
2018-10-19,2550.47,2553.39,2449.2,147323552.0
2018-10-22,2654.88,2675.41,2565.64,211888448.0
2018-10-23,2594.83,2659.81,2583.26,178343536.0
2018-10-24,2603.3,2640.4,2577.77,160060400.0
2018-10-25,2603.8,2606.1,2531.53,162032976.0
2018-10-26,2598.85,2626.12,2580.85,158936112.0
2018-10-29,2542.1,2595.54,2529.19,134241920.0
2018-10-30,2568.05,2586.92,2521.78,166682304.0
2018-10-31,2602.78,2612.92,2567.03,180550352.0
2018-11-01,2606.24,2636.8,2603.65,200903936.0
2018-11-02,2676.48,2676.48,2628.87,225026928.0
2018-11-05,2665.43,2673.19,2639.27,193760096.0
2018-11-06,2659.36,2660.86,2635.32,163669472.0
2018-11-07,2641.34,2675.68,2639.25,173201984.0
2018-11-08,2635.63,2662.37,2632.3,159635488.0
2018-11-09,2598.87,2621.24,2598.16,152446304.0
2018-11-12,2630.52,2631.17,2590.21,175031312.0
2018-11-13,2654.88,2666.49,2597.35,249282448.0
2018-11-14,2632.24,2658.31,2627.96,238449344.0
2018-11-15,2668.17,2668.17,2631.89,207848720.0
2018-11-16,2679.11,2695.57,2657.03,242198848.0
2018-11-19,2703.51,2703.51,2674.18,231662832.0
2018-11-20,2645.85,2690.83,2643.36,215891312.0
2018-11-21,2651.51,2653.8,2617.78,182596448.0
2018-11-22,2645.43,2658.0,2634.48,149309056.0
2018-11-23,2579.48,2642.04,2577.35,191474544.0
2018-11-26,2575.81,2595.0,2568.04,134314544.0
2018-11-27,2574.68,2592.54,2566.17,123658432.0
2018-11-28,2601.74,2601.96,2561.56,145963472.0
2018-11-29,2567.44,2617.55,2567.44,157168736.0
2018-11-30,2588.19,2590.21,2555.32,139329024.0
2018-12-03,2654.8,2665.3,2629.18,207478960.0
2018-12-04,2665.96,2666.08,2644.9,167940560.0
2018-12-05,2649.81,2660.39,2625.91,154502048.0
2018-12-06,2605.18,2633.68,2603.13,141661648.0
2018-12-07,2605.89,2614.58,2599.28,109074992.0
2018-12-10,2584.58,2599.76,2576.24,113199672.0
2018-12-11,2594.09,2596.15,2583.2,101304368.0
2018-12-12,2602.15,2610.01,2595.08,103518304.0
2018-12-13,2634.05,2645.84,2599.46,150738112.0
2018-12-14,2593.74,2629.16,2593.74,145942496.0
2018-12-17,2597.97,2598.97,2573.87,117363248.0
2018-12-18,2576.65,2599.15,2563.57,117033368.0
2018-12-19,2549.56,2579.87,2547.08,107661800.0
2018-12-20,2536.27,2554.86,2516.02,120566496.0
2018-12-21,2516.25,2527.42,2498.69,115671200.0
2018-12-24,2527.01,2529.44,2500.44,97339856.0
2018-12-25,2504.82,2513.96,2462.84,140670560.0
2018-12-26,2498.29,2513.83,2492.08,108799632.0
2018-12-27,2483.09,2532.0,2483.09,135406848.0
2018-12-28,2493.9,2505.11,2478.33,119245248.0
2019-01-02,2465.29,2500.28,2456.42,109932016.0
2019-01-03,2464.36,2488.48,2455.93,124397496.0
2019-01-04,2514.87,2515.32,2440.91,168877664.0
2019-01-07,2533.09,2536.98,2515.51,177305008.0
2019-01-08,2526.46,2531.35,2520.16,158099184.0
2019-01-09,2544.35,2574.41,2536.16,191887936.0
2019-01-10,2535.1,2551.83,2531.66,159874320.0
2019-01-11,2553.83,2554.79,2533.36,149444096.0
2019-01-14,2535.77,2556.29,2533.01,144825472.0
2019-01-15,2570.35,2571.5,2532.43,160265536.0
2019-01-16,2570.42,2574.24,2563.01,149301536.0
2019-01-17,2559.64,2582.56,2557.71,162468128.0
2019-01-18,2596.01,2598.88,2565.9,190767232.0
2019-01-21,2610.51,2618.98,2599.06,163425120.0
2019-01-22,2579.7,2609.64,2573.06,152537776.0
2019-01-23,2581.0,2589.51,2572.41,131426800.0
2019-01-24,2591.69,2597.29,2569.7,154042048.0
2019-01-25,2601.72,2617.0,2595.63,159394032.0
2019-01-28,2596.98,2630.32,2591.1,146981760.0
2019-01-29,2594.25,2601.74,2559.98,155581120.0
2019-01-30,2575.58,2598.82,2575.41,120502568.0
2019-01-31,2584.57,2606.63,2571.58,154303872.0
2019-02-01,2618.23,2618.48,2590.55,131986848.0
2019-02-11,2653.9,2654.1,2613.17,154898864.0
2019-02-12,2671.89,2674.48,2648.83,184101184.0
2019-02-13,2721.07,2727.08,2666.52,243794016.0
2019-02-14,2719.7,2729.46,2707.49,197037344.0
2019-02-15,2682.39,2715.63,2679.79,196004272.0
2019-02-18,2754.36,2754.36,2699.82,260436000.0
2019-02-19,2755.65,2780.78,2737.59,288046272.0
2019-02-20,2761.22,2767.41,2739.98,245972528.0
2019-02-21,2751.8,2794.01,2744.98,298649984.0
2019-02-22,2804.23,2804.23,2736.33,301481408.0
2019-02-25,2961.28,2961.8,2838.39,528658592.0
2019-02-26,2941.52,2995.68,2938.62,565557952.0
2019-02-27,2953.82,2997.49,2924.64,474976448.0
2019-02-28,2940.95,2965.3,2930.2,350206592.0
2019-03-01,2994.01,2994.01,2930.83,345786208.0
2019-03-04,3027.58,3090.8,3006.94,525649440.0
2019-03-05,3054.25,3054.96,3009.45,424142528.0
2019-03-06,3102.1,3103.83,3050.11,555006336.0
2019-03-07,3106.42,3129.94,3074.98,583817088.0
2019-03-08,2969.86,3075.05,2969.58,577855488.0
2019-03-11,3026.99,3028.25,2963.58,426213024.0
2019-03-12,3060.31,3093.39,3029.9,511173152.0
2019-03-13,3026.95,3065.29,3013.93,453214624.0
2019-03-14,2990.69,3041.16,2968.82,373141792.0
2019-03-15,3021.75,3048.12,2999.43,341206144.0
2019-03-18,3096.42,3096.42,3009.51,397797184.0
2019-03-19,3090.98,3113.43,3076.36,350908864.0
2019-03-20,3090.64,3102.52,3053.45,358557504.0
2019-03-21,3101.46,3125.02,3086.85,414251168.0
2019-03-22,3104.15,3107.28,3064.88,364848352.0
2019-03-25,3043.03,3087.0,3041.95,380278752.0
2019-03-26,2997.1,3062.69,2988.49,353498016.0
2019-03-27,3022.72,3022.76,2987.77,291390368.0
2019-03-28,2994.94,3025.78,2991.78,288106432.0
2019-03-29,3090.76,3093.03,2999.99,375082976.0
2019-04-01,3170.36,3176.62,3111.66,466124704.0
2019-04-02,3176.82,3193.27,3164.91,447068992.0
2019-04-03,3216.3,3219.26,3152.33,430548640.0
2019-04-04,3246.57,3254.14,3216.85,469117664.0
2019-04-08,3244.81,3288.45,3210.52,504518400.0
2019-04-09,3239.66,3251.65,3215.7,364169984.0
2019-04-10,3241.93,3264.78,3204.88,380134400.0
2019-04-11,3189.96,3254.13,3185.55,353031872.0
2019-04-12,3188.63,3199.28,3168.04,289788992.0
2019-04-15,3177.79,3253.98,3177.27,348809792.0
2019-04-16,3253.6,3253.6,3153.21,357918752.0
2019-04-17,3263.12,3275.33,3239.8,357541792.0
2019-04-18,3250.2,3271.39,3241.83,325539936.0
2019-04-19,3270.8,3274.33,3226.81,315198016.0
2019-04-22,3215.04,3279.49,3206.88,353217376.0
2019-04-23,3198.59,3231.58,3186.76,328361216.0
2019-04-24,3201.61,3210.65,3156.61,274872160.0
2019-04-25,3123.83,3193.75,3123.03,325879136.0
2019-04-26,3086.4,3129.21,3085.81,280873856.0
2019-04-29,3062.5,3107.76,3050.03,292114880.0
2019-04-30,3078.34,3088.41,3052.62,222302512.0
2019-05-06,2906.46,2986.54,2876.47,326972256.0
2019-05-07,2926.39,2937.28,2889.07,253281776.0
2019-05-08,2893.76,2929.43,2866.7,231530512.0
2019-05-09,2850.95,2888.86,2845.04,200041136.0
2019-05-10,2939.21,2941.45,2838.38,282306816.0
2019-05-13,2903.71,2921.41,2892.17,212029888.0
2019-05-14,2883.61,2909.2,2872.83,208345360.0
2019-05-15,2938.68,2945.39,2902.64,230519696.0
2019-05-16,2955.71,2956.17,2929.06,248385696.0
2019-05-17,2882.3,2956.78,2873.8,266301648.0
2019-05-20,2870.6,2882.63,2838.45,209472448.0
2019-05-21,2905.97,2919.24,2862.5,211387024.0
2019-05-22,2891.7,2912.4,2879.64,200026912.0
2019-05-23,2852.52,2885.14,2846.96,197340304.0
2019-05-24,2853.0,2871.86,2846.02,167205488.0
2019-05-27,2892.38,2898.13,2833.04,196720896.0
2019-05-28,2909.91,2924.04,2887.08,223310560.0
2019-05-29,2914.7,2934.98,2890.66,198958816.0
2019-05-30,2905.81,2907.85,2881.38,205758784.0
2019-05-31,2898.7,2922.91,2895.58,195230576.0
2019-06-03,2890.08,2920.83,2875.9,215943552.0
2019-06-04,2862.28,2888.39,2851.97,188463536.0
2019-06-05,2861.42,2888.77,2858.57,181561040.0
2019-06-06,2827.8,2862.33,2822.19,177064416.0
2019-06-10,2852.13,2861.13,2824.36,166585920.0
2019-06-11,2925.72,2927.43,2854.07,260525792.0
2019-06-12,2909.38,2924.7,2903.88,240255776.0
2019-06-13,2910.74,2918.42,2885.92,212957792.0
2019-06-14,2881.97,2924.32,2879.66,215435792.0
2019-06-17,2887.62,2902.48,2877.39,153964960.0
2019-06-18,2890.16,2898.33,2874.31,147705312.0
2019-06-19,2917.8,2953.34,2916.22,230756976.0
2019-06-20,2987.12,2997.39,2915.09,291011552.0
2019-06-21,3001.98,3010.35,2989.25,286973824.0
2019-06-24,3008.15,3012.83,2994.42,210493888.0
2019-06-25,2982.07,3004.91,2948.99,243699248.0
2019-06-26,2976.28,2986.91,2958.46,174449536.0
2019-06-27,2996.79,3011.54,2981.05,195397056.0
2019-06-28,2978.88,2992.24,2961.22,181431520.0
2019-07-01,3044.9,3045.37,3014.69,250840432.0
2019-07-02,3043.94,3048.48,3033.78,214520624.0
2019-07-03,3015.26,3031.83,3006.32,212296176.0
2019-07-04,3005.25,3024.5,2991.91,194415136.0
2019-07-05,3011.06,3014.85,2990.92,156755424.0
2019-07-08,2933.36,2997.81,2918.72,211541264.0
2019-07-09,2928.23,2937.76,2912.81,145110608.0
2019-07-10,2915.3,2936.75,2908.16,135483536.0
2019-07-11,2917.76,2945.8,2907.89,143692528.0
2019-07-12,2930.55,2938.53,2905.81,137794752.0
2019-07-15,2942.19,2955.0,2886.7,167643392.0
2019-07-16,2937.62,2944.82,2931.29,131811752.0
2019-07-17,2931.69,2942.07,2924.46,149631616.0
2019-07-18,2901.18,2921.74,2901.18,149888832.0
2019-07-19,2924.2,2939.6,2909.68,149469552.0
2019-07-22,2886.97,2927.16,2879.69,180674960.0
2019-07-23,2899.94,2901.36,2883.05,129310512.0
2019-07-24,2923.28,2936.45,2907.79,155245760.0
2019-07-25,2937.36,2937.36,2916.15,145684384.0
2019-07-26,2944.54,2948.33,2924.45,139343392.0
2019-07-29,2941.01,2948.47,2932.98,127991848.0
2019-07-30,2952.34,2965.63,2946.26,148316464.0
2019-07-31,2932.51,2944.4,2926.49,141052352.0
2019-08-01,2908.77,2927.34,2901.75,142389808.0
2019-08-02,2867.84,2872.47,2851.44,184888448.0
2019-08-05,2821.5,2863.69,2821.5,167419424.0
2019-08-06,2777.56,2787.42,2733.92,231123728.0
2019-08-07,2768.68,2792.69,2768.68,157716752.0
2019-08-08,2794.55,2799.69,2782.24,149539568.0
2019-08-09,2774.75,2808.33,2770.48,148240288.0
2019-08-12,2814.99,2814.99,2776.62,131563432.0
2019-08-13,2797.26,2802.04,2790.61,130916504.0
2019-08-14,2808.91,2829.89,2807.72,144014640.0
2019-08-15,2815.8,2815.9,2756.83,152772160.0
2019-08-16,2823.82,2840.32,2811.8,148582336.0
2019-08-19,2883.1,2883.1,2829.85,214546672.0
2019-08-20,2880.0,2892.08,2875.0,189677200.0
2019-08-21,2880.33,2885.59,2872.56,159019664.0
2019-08-22,2883.44,2888.5,2867.55,149206208.0
2019-08-23,2897.43,2902.46,2878.74,159156832.0
2019-08-26,2863.57,2870.49,2849.24,169895360.0
2019-08-27,2902.19,2919.64,2879.41,208141792.0
2019-08-28,2893.76,2905.44,2887.01,183097904.0
2019-08-29,2890.92,2898.6,2878.59,178613088.0
2019-08-30,2886.24,2914.58,2874.1,193959952.0
2019-09-02,2924.11,2928.48,2883.68,202786800.0
2019-09-03,2930.15,2930.15,2915.2,189001216.0
2019-09-04,2957.41,2957.41,2925.88,225495904.0
2019-09-05,2985.86,3015.84,2972.66,305438720.0
2019-09-06,2999.6,2999.94,2981.6,216826032.0
2019-09-09,3024.74,3026.24,3005.69,243377760.0
2019-09-10,3021.2,3027.41,3005.38,240012944.0
2019-09-11,3008.81,3030.56,3004.22,229837360.0
2019-09-12,3031.24,3033.47,3005.19,196968704.0
2019-09-16,3030.75,3042.93,3020.05,221878960.0
2019-09-17,2978.12,3023.71,2970.57,223338064.0
2019-09-18,2985.66,2996.4,2982.4,168046704.0
2019-09-19,2999.28,2999.28,2975.4,162690608.0
2019-09-20,3006.45,3011.34,2996.19,182145296.0
2019-09-23,2977.08,2998.4,2960.83,168139456.0
2019-09-24,2985.34,3002.9,2973.76,163902768.0
2019-09-25,2955.43,2977.67,2955.43,168543136.0
2019-09-26,2929.09,2970.04,2928.26,188932544.0
2019-09-27,2932.17,2939.08,2920.93,132905776.0
2019-09-30,2905.19,2936.48,2905.19,116646808.0
2019-10-08,2913.57,2933.02,2905.76,125535808.0
2019-10-09,2924.86,2924.86,2891.54,130424144.0
2019-10-10,2947.71,2949.24,2918.23,134239744.0
2019-10-11,2973.66,2980.79,2943.01,161203744.0
2019-10-14,3007.88,3026.38,2989.81,208614800.0
2019-10-15,2991.05,3005.66,2986.3,155376896.0
2019-10-16,2978.71,3010.42,2975.92,149885504.0
2019-10-17,2977.33,2986.72,2969.57,122527616.0
2019-10-18,2938.14,2987.2,2933.24,149990672.0
2019-10-21,2939.62,2940.32,2917.69,132475104.0
2019-10-22,2954.38,2954.64,2934.39,117482048.0
2019-10-23,2941.62,2957.3,2934.63,123812880.0
2019-10-24,2940.92,2953.04,2927.06,126540288.0
2019-10-25,2954.93,2958.24,2920.52,136860704.0
2019-10-28,2980.05,2980.13,2956.96,173731488.0
2019-10-29,2954.18,2979.04,2954.18,166110064.0
2019-10-30,2939.32,2953.3,2934.83,158798112.0
2019-10-31,2929.06,2946.75,2923.52,161571488.0
2019-11-01,2958.2,2959.83,2917.15,159907376.0
2019-11-04,2975.49,2983.06,2964.58,167248368.0
2019-11-05,2991.56,3008.31,2968.03,179891600.0
2019-11-06,2978.6,2995.56,2969.72,165263552.0
2019-11-07,2978.71,2988.96,2969.12,136952672.0
2019-11-08,2964.18,2998.76,2962.84,149742112.0
2019-11-11,2909.97,2949.96,2906.77,157916112.0
2019-11-12,2914.82,2918.3,2891.51,129729152.0
2019-11-13,2905.24,2913.86,2893.97,129765840.0
2019-11-14,2909.87,2917.37,2899.62,129145448.0
2019-11-15,2891.34,2917.83,2891.2,135519456.0
2019-11-18,2909.2,2911.38,2884.09,124433176.0
2019-11-19,2933.99,2933.99,2902.86,135417600.0
2019-11-20,2911.05,2930.49,2907.42,137357536.0
2019-11-21,2903.64,2910.36,2891.53,123458608.0
2019-11-22,2885.29,2925.02,2873.99,158623360.0
2019-11-25,2906.17,2906.61,2880.65,178587424.0
2019-11-26,2907.06,2915.04,2897.93,170004656.0
2019-11-27,2903.19,2914.49,2893.42,133862208.0
2019-11-28,2889.69,2909.84,2883.43,119522464.0
2019-11-29,2871.98,2892.39,2858.58,122612968.0
2019-12-02,2875.81,2888.89,2870.24,128755808.0
2019-12-03,2884.7,2884.86,2857.32,123778744.0
2019-12-04,2878.12,2882.5,2869.42,125543656.0
2019-12-05,2899.47,2902.0,2885.08,143163104.0
2019-12-06,2912.01,2912.01,2894.75,134128880.0
2019-12-09,2914.48,2919.59,2905.25,160796528.0
2019-12-10,2917.32,2919.2,2902.79,170124000.0
2019-12-11,2924.42,2928.26,2915.0,165541088.0
2019-12-12,2915.7,2926.34,2913.48,151760800.0
2019-12-13,2967.68,2969.98,2935.85,211978592.0
2019-12-16,2984.39,2984.64,2958.71,211862112.0
2019-12-17,3022.42,3039.38,2982.5,293032256.0
2019-12-18,3017.04,3033.23,3011.72,244089696.0
2019-12-19,3017.07,3021.42,3007.99,208624256.0
2019-12-20,3004.94,3027.48,3002.26,215075760.0
2019-12-23,2962.75,3009.34,2960.44,205716624.0
2019-12-24,2982.68,2983.82,2960.68,163030256.0
2019-12-25,2981.88,2988.29,2970.66,175654032.0
2019-12-26,3007.35,3007.35,2980.4,182440432.0
2019-12-27,3005.04,3036.11,3003.63,247102784.0
2019-12-30,3040.02,3041.4,2983.34,248066528.0
2019-12-31,3050.12,3051.68,3030.51,217429024.0
2020-01-02,3085.2,3098.1,3066.34,292470208.0
2020-01-03,3083.79,3093.82,3074.52,261496672.0
2020-01-06,3083.41,3107.2,3065.31,312575840.0
2020-01-07,3104.8,3105.45,3084.33,276583104.0
2020-01-08,3066.89,3094.24,3059.13,297872544.0
2020-01-09,3094.88,3097.33,3080.13,243435648.0
2020-01-10,3092.29,3105.23,3081.4,210442464.0
2020-01-13,3115.57,3115.57,3075.38,210621008.0
2020-01-14,3106.82,3127.17,3105.61,229973776.0
2020-01-15,3090.04,3107.94,3082.04,202313024.0
2020-01-16,3074.08,3096.37,3070.88,203375472.0
2020-01-17,3075.5,3091.95,3067.25,190304304.0
2020-01-20,3095.79,3096.31,3070.48,210493344.0
2020-01-21,3052.14,3085.79,3051.23,234830736.0
2020-01-22,3060.75,3069.25,3006.27,223852864.0
2020-01-23,2976.53,3045.04,2955.35,272763232.0
2020-02-03,2746.61,2766.58,2716.7,215912096.0
2020-02-04,2783.29,2786.16,2685.27,364046208.0
